resume_id,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_005061,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005062,5,1,0,5,1.0,-0.0,0.0
R_005063,6,1,3,6,1.0,-0.0,0.0
R_005064,6,1,4,6,1.0,-0.0,0.0
R_005065,8,4,7,4,0.5,1.2130075659799042,0.875
R_005066,6,1,0,6,1.0,-0.0,0.0
R_005067,8,1,1,8,1.0,-0.0,0.0
R_005068,7,1,0,7,1.0,-0.0,0.0
R_005069,5,1,4,5,1.0,-0.0,0.0
R_005070,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005071,8,1,3,8,1.0,-0.0,0.0
R_005072,6,1,2,6,1.0,-0.0,0.0
R_005073,8,1,4,8,1.0,-0.0,0.0
R_005074,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005075,7,1,2,7,1.0,-0.0,0.0
R_005076,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005077,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005078,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_005079,8,1,4,8,1.0,-0.0,0.0
R_005080,8,1,3,8,1.0,-0.0,0.0
R_005081,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005082,6,1,2,6,1.0,-0.0,0.0
R_005083,7,1,4,7,1.0,-0.0,0.0
R_005084,6,1,5,6,1.0,-0.0,0.0
R_005085,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005086,8,1,0,8,1.0,-0.0,0.0
R_005087,5,1,4,5,1.0,-0.0,0.0
R_005088,8,1,2,8,1.0,-0.0,0.0
R_005089,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005090,7,1,1,7,1.0,-0.0,0.0
R_005091,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005092,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005093,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005094,5,1,3,5,1.0,-0.0,0.0
R_005095,7,1,0,7,1.0,-0.0,0.0
R_005096,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005097,8,1,3,8,1.0,-0.0,0.0
R_005098,6,1,3,6,1.0,-0.0,0.0
R_005099,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005100,8,1,4,8,1.0,-0.0,0.0
R_005101,8,2,7,6,0.75,0.5623351446188083,0.8112781244591328
R_005102,5,1,2,5,1.0,-0.0,0.0
R_005103,8,1,0,8,1.0,-0.0,0.0
R_005104,5,1,0,5,1.0,-0.0,0.0
R_005105,6,1,1,6,1.0,-0.0,0.0
R_005106,7,1,3,7,1.0,-0.0,0.0
R_005107,5,1,3,5,1.0,-0.0,0.0
R_005108,7,1,4,7,1.0,-0.0,0.0
R_005109,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005110,6,1,1,6,1.0,-0.0,0.0
R_005111,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005112,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_005113,5,1,5,5,1.0,-0.0,0.0
R_005114,7,1,1,7,1.0,-0.0,0.0
R_005115,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_005116,6,1,3,6,1.0,-0.0,0.0
R_005117,6,1,0,6,1.0,-0.0,0.0
R_005118,8,1,1,8,1.0,-0.0,0.0
R_005119,6,1,2,6,1.0,-0.0,0.0
R_005120,7,1,0,7,1.0,-0.0,0.0
R_005121,8,4,7,4,0.5,1.2130075659799042,0.875
R_005122,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005123,6,1,2,6,1.0,-0.0,0.0
R_005124,7,1,3,7,1.0,-0.0,0.0
R_005125,5,1,0,5,1.0,-0.0,0.0
R_005126,7,1,2,7,1.0,-0.0,0.0
R_005127,6,1,0,6,1.0,-0.0,0.0
R_005128,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005129,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005130,8,1,5,8,1.0,-0.0,0.0
R_005131,6,1,0,6,1.0,-0.0,0.0
R_005132,5,1,5,5,1.0,-0.0,0.0
R_005133,6,1,2,6,1.0,-0.0,0.0
R_005134,5,1,6,5,1.0,-0.0,0.0
R_005135,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005136,8,1,1,8,1.0,-0.0,0.0
R_005137,8,1,1,8,1.0,-0.0,0.0
R_005138,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005139,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005140,7,1,1,7,1.0,-0.0,0.0
R_005141,5,1,3,5,1.0,-0.0,0.0
R_005142,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_005143,5,1,2,5,1.0,-0.0,0.0
R_005144,6,1,3,6,1.0,-0.0,0.0
R_005145,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005146,7,1,0,7,1.0,-0.0,0.0
R_005147,5,3,6,3,0.6,0.9502705392332347,0.8649735207179272
R_005148,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005149,6,1,4,6,1.0,-0.0,0.0
R_005150,6,1,0,6,1.0,-0.0,0.0
R_005151,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005152,8,1,3,8,1.0,-0.0,0.0
R_005153,5,1,0,5,1.0,-0.0,0.0
R_005154,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005155,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005156,5,1,3,5,1.0,-0.0,0.0
R_005157,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005158,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005159,6,1,0,6,1.0,-0.0,0.0
R_005160,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005161,7,1,3,7,1.0,-0.0,0.0
R_005162,6,1,0,6,1.0,-0.0,0.0
R_005163,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_005164,8,1,0,8,1.0,-0.0,0.0
R_005165,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005166,5,1,1,5,1.0,-0.0,0.0
R_005167,6,1,1,6,1.0,-0.0,0.0
R_005168,5,1,2,5,1.0,-0.0,0.0
R_005169,7,1,5,7,1.0,-0.0,0.0
R_005170,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005171,5,1,2,5,1.0,-0.0,0.0
R_005172,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_005173,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005174,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005175,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005176,7,1,3,7,1.0,-0.0,0.0
R_005177,7,1,0,7,1.0,-0.0,0.0
R_005178,8,1,2,8,1.0,-0.0,0.0
R_005179,7,1,3,7,1.0,-0.0,0.0
R_005180,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005181,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005182,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005183,7,1,3,7,1.0,-0.0,0.0
R_005184,8,1,4,8,1.0,-0.0,0.0
R_005185,7,1,2,7,1.0,-0.0,0.0
R_005186,8,1,3,8,1.0,-0.0,0.0
R_005187,8,1,0,8,1.0,-0.0,0.0
R_005188,5,1,0,5,1.0,-0.0,0.0
R_005189,8,1,0,8,1.0,-0.0,0.0
R_005190,5,1,1,5,1.0,-0.0,0.0
R_005191,7,1,2,7,1.0,-0.0,0.0
R_005192,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005193,5,1,1,5,1.0,-0.0,0.0
R_005194,8,1,3,8,1.0,-0.0,0.0
R_005195,8,1,0,8,1.0,-0.0,0.0
R_005196,5,1,0,5,1.0,-0.0,0.0
R_005197,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005198,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005199,7,1,1,7,1.0,-0.0,0.0
R_005200,5,1,2,5,1.0,-0.0,0.0
R_005201,8,1,3,8,1.0,-0.0,0.0
R_005202,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005203,6,1,2,6,1.0,-0.0,0.0
R_005204,5,1,6,5,1.0,-0.0,0.0
R_005205,5,1,0,5,1.0,-0.0,0.0
R_005206,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005207,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_005208,6,1,3,6,1.0,-0.0,0.0
R_005209,7,1,1,7,1.0,-0.0,0.0
R_005210,8,1,4,8,1.0,-0.0,0.0
R_005211,5,1,5,5,1.0,-0.0,0.0
R_005212,6,1,3,6,1.0,-0.0,0.0
R_005213,6,1,4,6,1.0,-0.0,0.0
R_005214,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005215,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_005216,6,1,0,6,1.0,-0.0,0.0
R_005217,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_005218,5,1,4,5,1.0,-0.0,0.0
R_005219,5,1,5,5,1.0,-0.0,0.0
R_005220,8,1,2,8,1.0,-0.0,0.0
R_005221,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005222,8,1,3,8,1.0,-0.0,0.0
R_005223,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005224,8,1,0,8,1.0,-0.0,0.0
R_005225,6,1,5,6,1.0,-0.0,0.0
R_005226,7,1,1,7,1.0,-0.0,0.0
R_005227,8,1,0,8,1.0,-0.0,0.0
R_005228,8,1,4,8,1.0,-0.0,0.0
R_005229,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005230,7,1,0,7,1.0,-0.0,0.0
R_005231,8,1,2,8,1.0,-0.0,0.0
R_005232,5,1,3,5,1.0,-0.0,0.0
R_005233,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005234,5,1,6,5,1.0,-0.0,0.0
R_005235,7,1,1,7,1.0,-0.0,0.0
R_005236,7,4,7,3,0.42857142857142855,1.277034259466139,0.9211854965885543
R_005237,8,1,0,8,1.0,-0.0,0.0
R_005238,7,4,7,3,0.42857142857142855,1.277034259466139,0.9211854965885543
R_005239,7,1,3,7,1.0,-0.0,0.0
R_005240,7,1,1,7,1.0,-0.0,0.0
R_005241,8,1,1,8,1.0,-0.0,0.0
R_005242,6,1,0,6,1.0,-0.0,0.0
R_005243,5,1,2,5,1.0,-0.0,0.0
R_005244,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005245,8,1,2,8,1.0,-0.0,0.0
R_005246,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005247,5,1,6,5,1.0,-0.0,0.0
R_005248,5,1,3,5,1.0,-0.0,0.0
R_005249,8,4,7,4,0.5,1.2130075659799042,0.875
R_005250,7,2,7,5,0.7142857142857143,0.5982695885852573,0.8631205685666311
R_005251,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_005252,6,1,1,6,1.0,-0.0,0.0
R_005253,5,1,2,5,1.0,-0.0,0.0
R_005254,6,1,0,6,1.0,-0.0,0.0
R_005255,5,1,1,5,1.0,-0.0,0.0
R_005256,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005257,5,1,3,5,1.0,-0.0,0.0
R_005258,5,1,3,5,1.0,-0.0,0.0
R_005259,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005260,7,1,2,7,1.0,-0.0,0.0
R_005261,8,1,1,8,1.0,-0.0,0.0
R_005262,5,1,0,5,1.0,-0.0,0.0
R_005263,5,1,3,5,1.0,-0.0,0.0
R_005264,6,1,0,6,1.0,-0.0,0.0
R_005265,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005266,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005267,7,1,2,7,1.0,-0.0,0.0
R_005268,8,1,2,8,1.0,-0.0,0.0
R_005269,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_005270,5,1,2,5,1.0,-0.0,0.0
R_005271,8,1,2,8,1.0,-0.0,0.0
R_005272,8,1,0,8,1.0,-0.0,0.0
R_005273,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005274,6,1,0,6,1.0,-0.0,0.0
R_005275,8,1,4,8,1.0,-0.0,0.0
R_005276,6,1,3,6,1.0,-0.0,0.0
R_005277,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005278,7,1,2,7,1.0,-0.0,0.0
R_005279,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005280,8,1,4,8,1.0,-0.0,0.0
R_005281,8,1,2,8,1.0,-0.0,0.0
R_005282,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005283,6,1,1,6,1.0,-0.0,0.0
R_005284,6,1,0,6,1.0,-0.0,0.0
R_005285,5,1,0,5,1.0,-0.0,0.0
R_005286,8,1,3,8,1.0,-0.0,0.0
R_005287,6,1,3,6,1.0,-0.0,0.0
R_005288,7,1,0,7,1.0,-0.0,0.0
R_005289,8,1,0,8,1.0,-0.0,0.0
R_005290,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_005291,5,1,3,5,1.0,-0.0,0.0
R_005292,8,1,2,8,1.0,-0.0,0.0
R_005293,8,1,4,8,1.0,-0.0,0.0
R_005294,7,1,4,7,1.0,-0.0,0.0
R_005295,7,1,0,7,1.0,-0.0,0.0
R_005296,8,1,3,8,1.0,-0.0,0.0
R_005297,5,1,2,5,1.0,-0.0,0.0
R_005298,7,1,4,7,1.0,-0.0,0.0
R_005299,6,1,2,6,1.0,-0.0,0.0
R_005300,6,1,1,6,1.0,-0.0,0.0
R_005301,8,1,3,8,1.0,-0.0,0.0
R_005302,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005303,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005304,5,1,3,5,1.0,-0.0,0.0
R_005305,8,1,3,8,1.0,-0.0,0.0
R_005306,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_005307,8,1,5,8,1.0,-0.0,0.0
R_005308,7,1,4,7,1.0,-0.0,0.0
R_005309,6,1,4,6,1.0,-0.0,0.0
R_005310,6,1,4,6,1.0,-0.0,0.0
R_005311,5,1,1,5,1.0,-0.0,0.0
R_005312,7,1,0,7,1.0,-0.0,0.0
R_005313,6,1,3,6,1.0,-0.0,0.0
R_005314,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005315,8,1,2,8,1.0,-0.0,0.0
R_005316,5,1,3,5,1.0,-0.0,0.0
R_005317,7,3,7,4,0.5714285714285714,0.9556998911125343,0.8699155297736259
R_005318,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005319,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005320,8,1,4,8,1.0,-0.0,0.0
R_005321,5,1,5,5,1.0,-0.0,0.0
R_005322,6,1,4,6,1.0,-0.0,0.0
R_005323,6,1,4,6,1.0,-0.0,0.0
R_005324,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005325,7,1,3,7,1.0,-0.0,0.0
R_005326,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005327,5,1,4,5,1.0,-0.0,0.0
R_005328,8,1,0,8,1.0,-0.0,0.0
R_005329,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005330,6,1,0,6,1.0,-0.0,0.0
R_005331,5,1,5,5,1.0,-0.0,0.0
R_005332,8,1,3,8,1.0,-0.0,0.0
R_005333,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_005334,7,1,1,7,1.0,-0.0,0.0
R_005335,5,1,3,5,1.0,-0.0,0.0
R_005336,8,1,0,8,1.0,-0.0,0.0
R_005337,5,1,6,5,1.0,-0.0,0.0
R_005338,6,1,5,6,1.0,-0.0,0.0
R_005339,7,1,5,7,1.0,-0.0,0.0
R_005340,8,1,3,8,1.0,-0.0,0.0
R_005341,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005342,5,1,5,5,1.0,-0.0,0.0
R_005343,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_005344,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005345,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005346,5,1,5,5,1.0,-0.0,0.0
R_005347,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005348,5,1,1,5,1.0,-0.0,0.0
R_005349,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005350,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005351,8,2,6,7,0.875,0.37677016125643675,0.5435644431995964
R_005352,6,1,0,6,1.0,-0.0,0.0
R_005353,5,1,4,5,1.0,-0.0,0.0
R_005354,7,1,2,7,1.0,-0.0,0.0
R_005355,5,1,2,5,1.0,-0.0,0.0
R_005356,8,1,4,8,1.0,-0.0,0.0
R_005357,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_005358,7,1,2,7,1.0,-0.0,0.0
R_005359,7,1,0,7,1.0,-0.0,0.0
R_005360,5,1,3,5,1.0,-0.0,0.0
R_005361,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005362,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005363,5,1,1,5,1.0,-0.0,0.0
R_005364,5,1,5,5,1.0,-0.0,0.0
R_005365,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005366,7,1,0,7,1.0,-0.0,0.0
R_005367,6,1,1,6,1.0,-0.0,0.0
R_005368,5,1,3,5,1.0,-0.0,0.0
R_005369,6,1,3,6,1.0,-0.0,0.0
R_005370,7,1,3,7,1.0,-0.0,0.0
R_005371,6,1,3,6,1.0,-0.0,0.0
R_005372,7,1,2,7,1.0,-0.0,0.0
R_005373,8,1,3,8,1.0,-0.0,0.0
R_005374,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005375,5,1,0,5,1.0,-0.0,0.0
R_005376,5,1,2,5,1.0,-0.0,0.0
R_005377,5,1,4,5,1.0,-0.0,0.0
R_005378,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005379,7,1,3,7,1.0,-0.0,0.0
R_005380,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005381,6,1,0,6,1.0,-0.0,0.0
R_005382,6,1,2,6,1.0,-0.0,0.0
R_005383,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005384,6,1,5,6,1.0,-0.0,0.0
R_005385,8,1,4,8,1.0,-0.0,0.0
R_005386,6,1,0,6,1.0,-0.0,0.0
R_005387,5,1,2,5,1.0,-0.0,0.0
R_005388,7,1,1,7,1.0,-0.0,0.0
R_005389,8,1,2,8,1.0,-0.0,0.0
R_005390,8,1,3,8,1.0,-0.0,0.0
R_005391,6,1,1,6,1.0,-0.0,0.0
R_005392,8,1,1,8,1.0,-0.0,0.0
R_005393,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005394,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005395,6,1,4,6,1.0,-0.0,0.0
R_005396,7,1,1,7,1.0,-0.0,0.0
R_005397,7,1,2,7,1.0,-0.0,0.0
R_005398,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005399,6,1,3,6,1.0,-0.0,0.0
R_005400,7,1,4,7,1.0,-0.0,0.0
R_005401,8,1,0,8,1.0,-0.0,0.0
R_005402,7,1,3,7,1.0,-0.0,0.0
R_005403,5,1,3,5,1.0,-0.0,0.0
R_005404,7,1,2,7,1.0,-0.0,0.0
R_005405,7,1,0,7,1.0,-0.0,0.0
R_005406,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005407,6,1,0,6,1.0,-0.0,0.0
R_005408,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_005409,5,1,5,5,1.0,-0.0,0.0
R_005410,7,1,2,7,1.0,-0.0,0.0
R_005411,8,1,4,8,1.0,-0.0,0.0
R_005412,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005413,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005414,7,1,3,7,1.0,-0.0,0.0
R_005415,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005416,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005417,6,1,1,6,1.0,-0.0,0.0
R_005418,6,1,2,6,1.0,-0.0,0.0
R_005419,5,1,0,5,1.0,-0.0,0.0
R_005420,8,1,4,8,1.0,-0.0,0.0
R_005421,8,1,0,8,1.0,-0.0,0.0
R_005422,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_005423,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005424,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005425,8,1,4,8,1.0,-0.0,0.0
R_005426,5,1,1,5,1.0,-0.0,0.0
R_005427,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_005428,7,1,3,7,1.0,-0.0,0.0
R_005429,6,1,3,6,1.0,-0.0,0.0
R_005430,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005431,7,1,2,7,1.0,-0.0,0.0
R_005432,8,1,3,8,1.0,-0.0,0.0
R_005433,8,1,2,8,1.0,-0.0,0.0
R_005434,5,1,4,5,1.0,-0.0,0.0
R_005435,6,1,0,6,1.0,-0.0,0.0
R_005436,6,1,1,6,1.0,-0.0,0.0
R_005437,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_005438,5,3,7,3,0.6,0.9502705392332347,0.8649735207179272
R_005439,8,1,1,8,1.0,-0.0,0.0
R_005440,7,1,4,7,1.0,-0.0,0.0
R_005441,5,1,0,5,1.0,-0.0,0.0
R_005442,5,1,3,5,1.0,-0.0,0.0
R_005443,8,1,0,8,1.0,-0.0,0.0
R_005444,7,1,1,7,1.0,-0.0,0.0
R_005445,7,1,4,7,1.0,-0.0,0.0
R_005446,8,1,4,8,1.0,-0.0,0.0
R_005447,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_005448,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005449,5,1,1,5,1.0,-0.0,0.0
R_005450,8,1,1,8,1.0,-0.0,0.0
R_005451,8,1,0,8,1.0,-0.0,0.0
R_005452,7,1,3,7,1.0,-0.0,0.0
R_005453,6,1,0,6,1.0,-0.0,0.0
R_005454,5,1,0,5,1.0,-0.0,0.0
R_005455,6,1,0,6,1.0,-0.0,0.0
R_005456,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_005457,8,1,0,8,1.0,-0.0,0.0
R_005458,7,1,0,7,1.0,-0.0,0.0
R_005459,8,1,3,8,1.0,-0.0,0.0
R_005460,8,1,1,8,1.0,-0.0,0.0
R_005461,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005462,6,1,4,6,1.0,-0.0,0.0
R_005463,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005464,8,1,3,8,1.0,-0.0,0.0
R_005465,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_005466,8,1,4,8,1.0,-0.0,0.0
R_005467,8,1,3,8,1.0,-0.0,0.0
R_005468,7,1,0,7,1.0,-0.0,0.0
R_005469,8,1,3,8,1.0,-0.0,0.0
R_005470,6,1,3,6,1.0,-0.0,0.0
R_005471,7,1,2,7,1.0,-0.0,0.0
R_005472,7,1,0,7,1.0,-0.0,0.0
R_005473,5,1,3,5,1.0,-0.0,0.0
R_005474,6,1,4,6,1.0,-0.0,0.0
R_005475,7,1,3,7,1.0,-0.0,0.0
R_005476,7,1,1,7,1.0,-0.0,0.0
R_005477,5,1,1,5,1.0,-0.0,0.0
R_005478,8,1,2,8,1.0,-0.0,0.0
R_005479,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_005480,7,1,4,7,1.0,-0.0,0.0
R_005481,6,1,3,6,1.0,-0.0,0.0
R_005482,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_005483,8,1,1,8,1.0,-0.0,0.0
R_005484,5,1,0,5,1.0,-0.0,0.0
R_005485,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005486,5,1,3,5,1.0,-0.0,0.0
R_005487,6,1,4,6,1.0,-0.0,0.0
R_005488,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005489,6,1,2,6,1.0,-0.0,0.0
R_005490,5,1,2,5,1.0,-0.0,0.0
R_005491,6,1,1,6,1.0,-0.0,0.0
R_005492,8,1,4,8,1.0,-0.0,0.0
R_005493,6,1,3,6,1.0,-0.0,0.0
R_005494,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_005495,6,1,5,6,1.0,-0.0,0.0
R_005496,6,1,4,6,1.0,-0.0,0.0
R_005497,5,1,1,5,1.0,-0.0,0.0
R_005498,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005499,8,1,2,8,1.0,-0.0,0.0
R_005500,5,1,4,5,1.0,-0.0,0.0
R_005501,7,1,3,7,1.0,-0.0,0.0
R_005502,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005503,6,1,0,6,1.0,-0.0,0.0
R_005504,5,1,2,5,1.0,-0.0,0.0
R_005505,6,2,7,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005506,8,1,2,8,1.0,-0.0,0.0
R_005507,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_005508,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005509,7,1,5,7,1.0,-0.0,0.0
R_005510,5,1,2,5,1.0,-0.0,0.0
R_005511,6,2,5,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005512,7,1,0,7,1.0,-0.0,0.0
R_005513,5,1,6,5,1.0,-0.0,0.0
R_005514,6,1,1,6,1.0,-0.0,0.0
R_005515,5,1,1,5,1.0,-0.0,0.0
R_005516,7,1,4,7,1.0,-0.0,0.0
R_005517,6,1,2,6,1.0,-0.0,0.0
R_005518,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005519,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_005520,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_005521,7,1,3,7,1.0,-0.0,0.0
R_005522,6,2,6,5,0.8333333333333334,0.45056120886630463,0.6500224216483541
R_005523,8,2,5,7,0.875,0.37677016125643675,0.5435644431995964
R_005524,6,1,4,6,1.0,-0.0,0.0
R_005525,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005526,7,1,5,7,1.0,-0.0,0.0
R_005527,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_005528,6,1,0,6,1.0,-0.0,0.0
R_005529,7,1,4,7,1.0,-0.0,0.0
R_005530,5,1,6,5,1.0,-0.0,0.0
R_005531,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_005532,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_005533,7,1,4,7,1.0,-0.0,0.0
R_005534,7,1,4,7,1.0,-0.0,0.0
