node_id,node_type,degree,bipartite_degree_centrality,pagerank,betweenness_approx,role,job_title,seniority,industry
R_007338,CV,8,0.0032,5.690915278550376e-05,1.5242895929390698e-05,Marketing Manager,,Mid,SaaS
R_007339,CV,8,0.0032,5.6810040639068445e-05,4.20518215142282e-06,Performance Marketer,,Senior,Travel
R_007340,CV,9,0.0036,6.213675180930363e-05,5.225357719630121e-07,Content Marketer,,Senior,Logistics
R_007341,CV,0,0.0,1.2023710757614017e-05,0.0,Associate Product Manager,,Senior,Travel
R_007342,CV,10,0.004,6.240973224978253e-05,1.930424323179912e-05,Customer Support Specialist,,Senior,E-commerce
R_007343,CV,6,0.0024,4.6164217860939975e-05,1.0193117140540893e-05,Marketing Manager,,Junior,Cybersecurity
R_007344,CV,8,0.0032,5.4989197403864405e-05,2.0561776192084827e-05,BI Analyst,,Junior,E-commerce
R_007345,CV,2,0.0008,2.4135601820700484e-05,4.458135865638892e-08,Associate Product Manager,,Senior,Healthcare
R_007346,CV,10,0.004,6.559270620490886e-05,1.0413053329738939e-05,Business Analyst,,Junior,SaaS
R_007347,CV,10,0.004,6.693056946304829e-05,1.702940884631061e-05,Backend Engineer,,Senior,Travel
R_007348,CV,12,0.0048,7.375597289659673e-05,0.00011953944321040071,Financial Analyst,,Mid,FinTech
R_007349,CV,6,0.0024,4.406116714770284e-05,6.75995812871984e-06,Sales Representative,,Senior,SaaS
R_007350,CV,5,0.002,3.956323197707974e-05,2.2435119670684882e-06,Account Executive,,Senior,E-commerce
R_007351,CV,3,0.0012,2.8023860293953547e-05,1.8026645860659754e-06,Operations Manager,,Senior,EdTech
R_007352,CV,11,0.0044,7.07035931545803e-05,2.241481721377163e-05,Account Executive,,Junior,Gaming
R_007353,CV,10,0.004,6.767609947055467e-05,3.32213435352263e-06,Content Marketer,,Junior,Cybersecurity
R_007354,CV,13,0.0052,8.427308300206059e-05,9.00438680943367e-06,Marketing Manager,,Senior,Travel
R_007355,CV,13,0.0052,7.856422919330744e-05,3.3745487205385234e-06,Financial Analyst,,Junior,FinTech
R_007356,CV,7,0.0028,5.16062933377842e-05,1.528863722707257e-05,Marketing Manager,,Junior,E-commerce
R_007357,CV,6,0.0024,4.278294678452266e-05,3.1512909650838143e-06,Project Manager,,Junior,SaaS
R_007358,CV,6,0.0024,4.738235612304354e-05,1.4115007935275376e-05,Product Manager,,Junior,Retail
R_007359,CV,6,0.0024,4.4094049164061394e-05,1.6666189300451754e-07,Sales Representative,,Junior,Healthcare
R_007360,CV,6,0.0024,4.337679376369904e-05,4.517798815807955e-06,Customer Success Associate,,Senior,FinTech
R_007361,CV,6,0.0024,4.506273484610389e-05,3.1805795687814265e-06,Full Stack Engineer,,Junior,Gaming
R_007362,CV,10,0.004,6.691967322966051e-05,1.5233273222839906e-05,Software Engineer,,Junior,E-commerce
R_007363,CV,13,0.0052,8.18346885849486e-05,1.4566534245883495e-05,Business Analyst,,Junior,SaaS
R_007364,CV,10,0.004,6.261886730603511e-05,2.0669313917539012e-05,Customer Support Specialist,,Senior,E-commerce
R_007365,CV,6,0.0024,4.7060054465335284e-05,4.561836277484975e-06,Technical Product Manager,,Senior,FinTech
R_007366,CV,4,0.0016,3.371917030177193e-05,1.1482200781478763e-07,Account Executive,,Mid,Travel
R_007367,CV,9,0.0036,5.8481720657556665e-05,5.1952149108279516e-05,Program Coordinator,,Mid,Cybersecurity
R_007368,CV,6,0.0024,4.223406436540941e-05,5.126785183793157e-07,Financial Analyst,,Junior,Travel
R_007369,CV,6,0.0024,4.339782332768009e-05,1.3297051913212e-05,Program Coordinator,,Junior,EdTech
R_007370,CV,10,0.004,6.762050271285639e-05,9.82337271809539e-06,Full Stack Engineer,,Junior,EdTech
R_007371,CV,3,0.0012,2.7259195747197474e-05,3.769655584339353e-08,Technical Support Specialist,,Junior,Logistics
R_007372,CV,3,0.0012,2.931994970085055e-05,2.4418980164906755e-08,Associate Product Manager,,Junior,FinTech
R_007373,CV,6,0.0024,4.469338943149283e-05,2.135208928333283e-06,BI Analyst,,Junior,Travel
R_007374,CV,6,0.0024,4.288197120280087e-05,5.443149584785315e-07,Junior Accountant,,Senior,Travel
R_007375,CV,10,0.004,6.242539097467302e-05,2.2994464343619308e-05,Customer Support Specialist,,Senior,FinTech
R_007376,CV,8,0.0032,5.3717549756786136e-05,0.00014178801285240233,Operations Manager,,Mid,Logistics
R_007377,CV,12,0.0048,7.697926371087555e-05,1.9196778201189907e-05,Full Stack Engineer,,Senior,E-commerce
R_007378,CV,11,0.0044,6.757462651718447e-05,3.767913244844345e-06,Customer Success Associate,,Mid,Gaming
R_007379,CV,4,0.0016,3.59628224816351e-05,3.0820066565070478e-06,Product Manager,,Mid,Travel
R_007380,CV,7,0.0028,4.866953130073663e-05,1.910163483632175e-05,Program Coordinator,,Mid,Cybersecurity
R_007381,CV,3,0.0012,2.8495565772560702e-05,3.5511529282765677e-08,Business Development Manager,,Junior,E-commerce
R_007382,CV,10,0.004,6.48916576352026e-05,2.1524337018835805e-05,Business Development Manager,,Mid,Retail
R_007383,CV,6,0.0024,4.671674233154047e-05,6.256162404170323e-06,Technical Product Manager,,Mid,EdTech
R_007384,CV,12,0.0048,7.601703628316533e-05,1.6920075871677732e-05,Business Development Manager,,Mid,Travel
R_007385,CV,10,0.004,6.651933133141425e-05,3.1973001100571777e-06,Backend Engineer,,Senior,E-commerce
R_007386,CV,8,0.0032,5.350374413605555e-05,6.963111940033285e-06,Operations Manager,,Junior,SaaS
R_007387,CV,7,0.0028,4.7601701112826454e-05,1.0754137220580924e-06,Project Manager,,Senior,Healthcare
R_007388,CV,7,0.0028,4.95909711461867e-05,4.97478524692496e-06,BI Analyst,,Junior,E-commerce
R_007389,CV,3,0.0012,2.7603772839483354e-05,6.532693068174166e-08,Technical Support Specialist,,Junior,FinTech
R_007390,CV,15,0.006,9.25937218524549e-05,0.00010806705500147772,Account Executive,,Junior,Healthcare
R_007391,CV,7,0.0028,5.052976931957904e-05,5.609473288462427e-06,Full Stack Engineer,,Junior,Healthcare
R_007392,CV,5,0.002,3.9247602792742966e-05,1.597941115226973e-07,Account Executive,,Junior,Cybersecurity
R_007393,CV,14,0.0056,8.876224560968957e-05,3.7096712202015535e-05,Software Engineer,,Senior,Cybersecurity
R_007394,CV,4,0.0016,3.530638694968006e-05,1.2836516483472594e-06,Product Manager,,Senior,Retail
R_007395,CV,3,0.0012,2.9109223557471745e-05,4.053336312336214e-06,Software Engineer,,Mid,Logistics
R_007396,CV,6,0.0024,4.222803217915463e-05,1.4593265334057647e-06,Customer Support Specialist,,Mid,SaaS
R_007397,CV,14,0.0056,8.64398019894836e-05,6.076721220074195e-05,Account Executive,,Senior,E-commerce
R_007398,CV,6,0.0024,4.7422857846075954e-05,1.6163283252700717e-07,Associate Product Manager,,Junior,Retail
R_007399,CV,9,0.0036,5.783019213092165e-05,5.559021328263099e-06,Customer Success Associate,,Mid,EdTech
R_007400,CV,10,0.004,6.716348726610909e-05,1.3451567256833281e-05,Marketing Manager,,Junior,E-commerce
R_007401,CV,11,0.0044,7.05718934990812e-05,8.157932320696443e-06,Account Executive,,Senior,Healthcare
R_007402,CV,5,0.002,4.162849973784847e-05,1.1185133443474156e-05,Technical Product Manager,,Senior,FinTech
R_007403,CV,6,0.0024,4.2928864009545895e-05,1.7349678281412732e-07,Project Manager,,Junior,Gaming
R_007404,CV,9,0.0036,6.0875891108050314e-05,8.880954903407536e-06,Data Analyst,,Mid,Travel
R_007405,CV,15,0.006,9.722868683145531e-05,1.6784772504178142e-06,Content Marketer,,Mid,Retail
R_007406,CV,12,0.0048,8.237852370041047e-05,5.79427689899124e-05,Product Manager,,Mid,E-commerce
R_007407,CV,9,0.0036,6.0354506972462415e-05,7.1365609296403235e-06,Business Development Manager,,Junior,Travel
R_007408,CV,13,0.0052,8.305180483037971e-05,1.0564626079956288e-05,Full Stack Engineer,,Junior,SaaS
R_007409,CV,4,0.0016,3.275306733448007e-05,8.212233641234523e-08,Customer Support Specialist,,Mid,Gaming
R_007410,CV,8,0.0032,5.281110917962863e-05,1.6025237384448832e-05,Customer Support Specialist,,Mid,Healthcare
R_007411,CV,9,0.0036,6.38155727739418e-05,7.490107931334091e-06,Performance Marketer,,Junior,SaaS
R_007412,CV,6,0.0024,4.3882824313084714e-05,5.136279344538374e-06,Business Analyst,,Mid,SaaS
R_007413,CV,8,0.0032,5.736574266657281e-05,2.6301189917233776e-06,Content Marketer,,Senior,SaaS
R_007414,CV,4,0.0016,3.275178596333329e-05,1.9573824450086256e-06,Program Coordinator,,Junior,EdTech
R_007415,CV,4,0.0016,3.251144401278869e-05,1.7467729406631964e-07,Junior Accountant,,Mid,Logistics
R_007416,CV,8,0.0032,5.877556278555194e-05,2.2258899497202762e-05,Technical Product Manager,,Senior,Logistics
R_007417,CV,8,0.0032,5.3375247201025434e-05,4.4993168300951083e-07,Operations Manager,,Mid,Healthcare
R_007418,CV,11,0.0044,7.641346224038224e-05,1.5279992856922075e-05,Associate Product Manager,,Senior,Retail
R_007419,CV,7,0.0028,4.801252054113945e-05,1.019878723436593e-06,FP&A Analyst,,Senior,FinTech
R_007420,CV,3,0.0012,2.85953185058812e-05,1.0878690535770379e-06,Backend Engineer,,Senior,Retail
R_007421,CV,9,0.0036,6.163978210542864e-05,7.460343670188699e-06,Full Stack Engineer,,Junior,EdTech
R_007422,CV,15,0.006,8.937207500456092e-05,6.218417310946837e-05,Project Manager,,Junior,SaaS
R_007423,CV,4,0.0016,3.584788597086508e-05,5.317203190236272e-08,Product Manager,,Mid,Logistics
R_007424,CV,6,0.0024,4.4286470392029245e-05,2.2816574079697485e-07,Software Engineer,,Senior,Travel
R_007425,CV,13,0.0052,7.745312621176689e-05,1.6744105609697783e-05,Customer Support Specialist,,Mid,Retail
R_007426,CV,7,0.0028,4.766541565287611e-05,3.09551433370718e-07,Customer Support Specialist,,Junior,FinTech
R_007427,CV,8,0.0032,5.2668391217512614e-05,8.621907038187752e-07,FP&A Analyst,,Mid,Healthcare
R_007428,CV,10,0.004,6.646675126137137e-05,4.7943410201985065e-06,Software Engineer,,Mid,Travel
R_007429,CV,15,0.006,9.026634912280789e-05,6.795161654972175e-05,Program Coordinator,,Senior,SaaS
R_007430,CV,5,0.002,3.891621129348068e-05,5.222890218325856e-06,Business Development Manager,,Junior,Logistics
R_007431,CV,13,0.0052,8.11746640751802e-05,9.571296859815628e-05,Sales Representative,,Junior,Retail
R_007432,CV,11,0.0044,6.778324322581164e-05,1.40818127043602e-05,Technical Support Specialist,,Senior,Gaming
R_007433,CV,6,0.0024,4.308015998672809e-05,1.736832027210382e-06,Customer Support Specialist,,Junior,E-commerce
R_007434,CV,8,0.0032,5.566559126442635e-05,5.291577940022142e-06,Data Analyst,,Junior,E-commerce
R_007435,CV,3,0.0012,2.9447635860763848e-05,7.604066335600087e-07,Content Marketer,,Junior,EdTech
R_007436,CV,3,0.0012,2.8247043191099327e-05,5.4803289074197074e-09,Business Analyst,,Senior,E-commerce
R_007437,CV,5,0.002,3.922837366989402e-05,7.701309649211514e-06,Sales Representative,,Mid,Retail
R_007438,CV,8,0.0032,5.7776140722352964e-05,1.6671557013873726e-05,Marketing Manager,,Mid,Cybersecurity
R_007439,CV,10,0.004,6.862549547294037e-05,1.550869371253279e-05,Performance Marketer,,Senior,Logistics
R_007440,CV,9,0.0036,6.2957944883577e-05,4.126201499246523e-06,Marketing Manager,,Mid,Logistics
R_007441,CV,9,0.0036,6.038241765577676e-05,4.889488428473458e-05,Business Analyst,,Junior,EdTech
R_007442,CV,10,0.004,7.087317082738931e-05,2.868031121452897e-05,Product Manager,,Junior,EdTech
R_007443,CV,15,0.006,9.249924371500042e-05,2.173370151766954e-05,BI Analyst,,Mid,Retail
R_007444,CV,7,0.0028,4.84777373645234e-05,8.761049107793456e-07,Financial Analyst,,Mid,EdTech
R_007445,CV,9,0.0036,6.052103605938739e-05,2.2303427050076856e-07,Business Analyst,,Mid,Retail
R_007446,CV,3,0.0012,2.9831558871553493e-05,3.5555547282894964e-08,Associate Product Manager,,Senior,Gaming
R_007447,CV,7,0.0028,4.7136557952287776e-05,7.106733971194352e-07,FP&A Analyst,,Junior,Gaming
R_007448,CV,4,0.0016,3.405323651088152e-05,7.795730362569378e-08,Data Analyst,,Junior,Healthcare
R_007449,CV,8,0.0032,5.6584679042186066e-05,2.0369441667057468e-05,Software Engineer,,Mid,Cybersecurity
R_007450,CV,6,0.0024,4.272163097739491e-05,7.263613629817072e-06,Program Coordinator,,Junior,Logistics
R_007451,CV,11,0.0044,6.987065688723183e-05,6.01104633808872e-05,Project Manager,,Mid,Logistics
R_007452,CV,4,0.0016,3.563277843336241e-05,2.0966920708963138e-06,Product Manager,,Mid,Gaming
R_007453,CV,4,0.0016,3.644650639591662e-05,5.292662627012657e-06,Product Manager,,Junior,EdTech
R_007454,CV,12,0.0048,7.376297775864735e-05,0.00015381864675842875,Operations Manager,,Mid,Cybersecurity
R_007455,CV,5,0.002,3.984552785342228e-05,1.370078537580463e-05,Backend Engineer,,Junior,Cybersecurity
R_007456,CV,3,0.0012,2.98064723575942e-05,3.8900076089258084e-08,Technical Product Manager,,Mid,EdTech
R_007457,CV,9,0.0036,5.7999943366734154e-05,6.920612836215003e-06,Customer Success Associate,,Senior,Logistics
R_007458,CV,6,0.0024,4.561979326146793e-05,2.6331245523237794e-05,Software Engineer,,Senior,Retail
R_007459,CV,4,0.0016,3.398901150601119e-05,1.4490896169829399e-06,Data Analyst,,Junior,Healthcare
R_007460,CV,15,0.006,8.805349940923015e-05,4.437223510552643e-06,Junior Accountant,,Mid,E-commerce
R_007461,CV,3,0.0012,2.8905965381017844e-05,1.7426310758570642e-06,Full Stack Engineer,,Senior,Gaming
R_007462,CV,7,0.0028,5.119914587467472e-05,1.2064359281534646e-05,Content Marketer,,Mid,Travel
R_007463,CV,16,0.0064,9.410657987188641e-05,1.488022454011492e-05,Project Manager,,Junior,Logistics
R_007464,CV,7,0.0028,5.197153870764484e-05,9.676580985397214e-06,Performance Marketer,,Junior,SaaS
R_007465,CV,3,0.0012,2.7785784421303682e-05,4.4826816594860005e-08,Program Coordinator,,Mid,EdTech
R_007466,CV,3,0.0012,2.862517791838805e-05,1.69104191656891e-08,Business Analyst,,Mid,Retail
R_007467,CV,10,0.004,6.270072051171504e-05,8.834043176861248e-06,Financial Analyst,,Senior,Retail
R_007468,CV,4,0.0016,3.306484083386092e-05,1.6921777747188361e-06,Technical Support Specialist,,Mid,Travel
R_007469,CV,3,0.0012,3.0168230959968266e-05,9.112364273322115e-06,Technical Product Manager,,Senior,Cybersecurity
R_007470,CV,10,0.004,6.468584323350079e-05,5.077452879393283e-07,Account Executive,,Senior,Cybersecurity
R_007471,CV,11,0.0044,7.259496494923165e-05,4.109592071962638e-05,Backend Engineer,,Mid,EdTech
R_007472,CV,6,0.0024,4.7086417010601976e-05,9.86834121023292e-06,Associate Product Manager,,Senior,Healthcare
R_007473,CV,10,0.004,6.966372649840476e-05,6.24762829160167e-07,Associate Product Manager,,Junior,Gaming
R_007474,CV,9,0.0036,6.032957699934759e-05,5.419129641716867e-05,Business Development Manager,,Senior,Logistics
R_007475,CV,9,0.0036,5.789776166420157e-05,3.311431574842006e-05,Financial Analyst,,Junior,FinTech
R_007476,CV,5,0.002,3.7732494797227595e-05,5.877053120098632e-07,Junior Accountant,,Senior,Travel
R_007477,CV,4,0.0016,3.421125288875906e-05,7.536755016465359e-06,BI Analyst,,Mid,Cybersecurity
R_007478,CV,7,0.0028,4.951489344738429e-05,4.8308238690844785e-06,Business Analyst,,Mid,Gaming
R_007479,CV,1,0.0004,1.7711637307484916e-05,0.0,Sales Representative,,Senior,Travel
R_007480,CV,9,0.0036,5.830705316825347e-05,2.4870357384323863e-05,Customer Success Associate,,Senior,FinTech
R_007481,CV,9,0.0036,6.098527033867459e-05,6.264787481763283e-07,Full Stack Engineer,,Junior,EdTech
R_007482,CV,5,0.002,4.054126612205133e-05,7.988104680170751e-08,Performance Marketer,,Junior,SaaS
R_007483,CV,7,0.0028,4.793315003521441e-05,5.443569212122103e-06,FP&A Analyst,,Junior,Gaming
R_007484,CV,7,0.0028,4.884132451885553e-05,6.552980126836938e-06,Program Coordinator,,Junior,Cybersecurity
R_007485,CV,12,0.0048,7.344314485537281e-05,1.733888435931316e-05,Operations Manager,,Junior,Logistics
R_007486,CV,7,0.0028,4.86158027566141e-05,4.542147539063075e-06,Project Manager,,Senior,E-commerce
R_007487,CV,8,0.0032,5.5049200409916514e-05,2.6253776409308814e-07,BI Analyst,,Senior,Gaming
R_007488,CV,13,0.0052,8.207888626981517e-05,1.3436733830800686e-06,Business Development Manager,,Senior,Gaming
R_007489,CV,11,0.0044,6.808060912894968e-05,2.068204934552571e-06,Junior Accountant,,Junior,E-commerce
R_007490,CV,8,0.0032,5.455200597191199e-05,4.011082179749521e-06,Sales Representative,,Mid,Healthcare
R_007491,CV,0,0.0,1.2023710757614017e-05,0.0,Technical Support Specialist,,Mid,Logistics
R_007492,CV,4,0.0016,3.406513014670449e-05,2.1262190560109904e-06,Sales Representative,,Mid,Cybersecurity
R_007493,CV,9,0.0036,5.871714556170293e-05,6.84814909843399e-05,Project Manager,,Mid,Healthcare
R_007494,CV,9,0.0036,5.754351451929382e-05,2.1019888806148482e-05,Technical Support Specialist,,Senior,Logistics
R_007495,CV,5,0.002,3.771135655372435e-05,1.4794213860781352e-06,Technical Support Specialist,,Mid,Logistics
R_007496,CV,13,0.0052,8.33155049095334e-05,2.12008563739722e-05,Backend Engineer,,Junior,EdTech
R_007497,CV,13,0.0052,8.224234458507781e-05,4.2715357411512794e-05,Account Executive,,Mid,Travel
R_007498,CV,4,0.0016,3.326380664152799e-05,9.451695758832545e-08,Operations Manager,,Junior,E-commerce
R_007499,CV,9,0.0036,6.157133742374381e-05,6.415499208614025e-05,Full Stack Engineer,,Mid,Cybersecurity
R_007500,CV,6,0.0024,4.706869956838319e-05,2.6311035977416742e-06,Associate Product Manager,,Junior,Healthcare
R_007501,CV,5,0.002,4.110448637835242e-05,1.095961364379572e-07,Associate Product Manager,,Junior,Cybersecurity
R_007502,CV,7,0.0028,5.001517705333922e-05,4.758850361377851e-06,Software Engineer,,Mid,FinTech
R_007503,CV,7,0.0028,5.07512198191849e-05,9.992746218928634e-06,Backend Engineer,,Mid,Travel
R_007504,CV,19,0.0076,0.00010969417774809697,4.636229154434045e-05,Operations Manager,,Junior,Retail
R_007505,CV,11,0.0044,7.124976541388984e-05,1.0528144330844099e-05,Sales Representative,,Junior,Cybersecurity
R_007506,CV,8,0.0032,5.4781041388813705e-05,1.094654883145589e-05,Sales Representative,,Senior,Travel
R_007507,CV,6,0.0024,4.27821839535179e-05,2.2456907293975722e-07,Customer Support Specialist,,Senior,E-commerce
R_007508,CV,11,0.0044,6.868803929208157e-05,1.7485623587918779e-06,FP&A Analyst,,Senior,Logistics
R_007509,CV,7,0.0028,4.833562108280494e-05,5.779859475990961e-06,Operations Manager,,Senior,Logistics
R_007510,CV,3,0.0012,2.7485841475247248e-05,9.354851002198257e-08,FP&A Analyst,,Junior,Logistics
R_007511,CV,11,0.0044,7.418273415467202e-05,2.6122788482487355e-05,Content Marketer,,Senior,Cybersecurity
R_007512,CV,8,0.0032,5.54540616183474e-05,1.5948445323575372e-05,Backend Engineer,,Mid,Retail
R_007513,CV,7,0.0028,4.877289248385424e-05,2.7333079258453123e-07,Operations Manager,,Senior,Retail
R_007514,CV,9,0.0036,6.0849865182266636e-05,6.93040165424826e-06,Business Analyst,,Mid,E-commerce
R_007515,CV,3,0.0012,2.8555982117259866e-05,1.455102574493809e-06,Business Analyst,,Junior,E-commerce
R_007516,CV,4,0.0016,3.357255781915507e-05,1.810044715929569e-07,Program Coordinator,,Mid,Retail
R_007517,CV,5,0.002,4.133511726392636e-05,1.670573704392882e-07,Associate Product Manager,,Senior,SaaS
R_007518,CV,5,0.002,4.019980985653242e-05,3.3743424253555083e-06,Marketing Manager,,Senior,Healthcare
R_007519,CV,7,0.0028,5.109455425722731e-05,2.954858776317914e-07,Marketing Manager,,Junior,EdTech
R_007520,CV,18,0.0072,0.00010422254364202824,0.00045420314274730137,Junior Accountant,,Mid,Retail
R_007521,CV,11,0.0044,6.871654577280283e-05,0.0004231580986240882,Project Manager,,Senior,Healthcare
R_007522,CV,2,0.0008,2.2586853208433263e-05,5.200024967786905e-07,Program Coordinator,,Senior,Gaming
R_007523,CV,12,0.0048,7.668711242485334e-05,1.9775407827623448e-05,Data Analyst,,Senior,Gaming
R_007524,CV,13,0.0052,7.872364144441658e-05,2.098659511198746e-06,Financial Analyst,,Mid,Logistics
R_007525,CV,9,0.0036,5.892850485055884e-05,1.5851093676484858e-05,Project Manager,,Junior,Retail
R_007526,CV,6,0.0024,4.6832407519875e-05,1.571185828453371e-07,Technical Product Manager,,Mid,Gaming
R_007527,CV,8,0.0032,5.636858608308114e-05,7.422643331774758e-06,Full Stack Engineer,,Junior,Gaming
R_007528,CV,5,0.002,3.982079787385348e-05,2.1337337733882494e-06,Software Engineer,,Senior,Logistics
R_007529,CV,6,0.0024,4.523051938673697e-05,5.228491692731137e-06,Backend Engineer,,Senior,Retail
R_007530,CV,5,0.002,4.167086380605787e-05,1.3529803879175182e-07,Product Manager,,Mid,Retail
R_007531,CV,7,0.0028,4.7547843891421766e-05,2.8502218559520795e-06,Customer Success Associate,,Senior,Retail
R_007532,CV,4,0.0016,3.365568430380612e-05,3.3702707598741487e-06,Data Analyst,,Junior,Retail
R_007533,CV,4,0.0016,3.48788588964879e-05,1.1000509380990791e-07,Performance Marketer,,Mid,E-commerce
