node_id,node_type,community_global,role,job_title,seniority,industry
R_007853,CV,7,Customer Support Specialist,,Senior,Retail
R_007854,CV,6,Program Coordinator,,Junior,EdTech
R_007855,CV,5,Performance Marketer,,Senior,Logistics
R_007856,CV,3,Data Analyst,,Mid,Travel
R_007857,CV,2,Associate Product Manager,,Senior,E-commerce
R_007858,CV,3,Data Analyst,,Senior,Retail
R_007859,CV,6,Project Manager,,Senior,SaaS
R_007860,CV,7,Technical Support Specialist,,Junior,Logistics
R_007861,CV,2,Technical Product Manager,,Mid,Gaming
R_007862,CV,5,Content Marketer,,Junior,E-commerce
R_007863,CV,5,Performance Marketer,,Junior,Healthcare
R_007864,CV,1,Financial Analyst,,Mid,Healthcare
R_007865,CV,6,Project Manager,,Junior,Cybersecurity
R_007866,CV,3,Business Analyst,,Junior,Healthcare
R_007867,CV,3,Business Analyst,,Mid,Travel
R_007868,CV,3,Data Analyst,,Junior,Gaming
R_007869,CV,3,Business Analyst,,Junior,Healthcare
R_007870,CV,5,Content Marketer,,Junior,EdTech
R_007871,CV,3,Business Analyst,,Mid,Travel
R_007872,CV,7,Customer Success Associate,,Mid,Cybersecurity
R_007873,CV,4,Sales Representative,,Senior,E-commerce
R_007874,CV,3,Business Analyst,,Junior,FinTech
R_007875,CV,1,FP&A Analyst,,Mid,Gaming
R_007876,CV,1,Junior Accountant,,Mid,Healthcare
R_007877,CV,2,Product Manager,,Mid,Cybersecurity
R_007878,CV,7,Customer Success Associate,,Senior,Travel
R_007879,CV,5,Marketing Manager,,Junior,SaaS
R_007880,CV,5,Marketing Manager,,Senior,Cybersecurity
R_007881,CV,2,Product Manager,,Junior,FinTech
R_007882,CV,7,Customer Support Specialist,,Mid,Retail
R_007883,CV,7,Customer Support Specialist,,Junior,EdTech
R_007884,CV,1,Junior Accountant,,Mid,E-commerce
R_007885,CV,5,Content Marketer,,Senior,SaaS
R_007886,CV,6,Project Manager,,Mid,Travel
R_007887,CV,3,BI Analyst,,Senior,Cybersecurity
R_007888,CV,1,Junior Accountant,,Junior,FinTech
R_007889,CV,2,Technical Product Manager,,Senior,Healthcare
R_007890,CV,7,Customer Support Specialist,,Senior,Logistics
R_007891,CV,1,Junior Accountant,,Mid,Cybersecurity
R_007892,CV,1,FP&A Analyst,,Mid,Healthcare
R_007893,CV,0,Backend Engineer,,Senior,Gaming
R_007894,CV,4,Sales Representative,,Mid,E-commerce
R_007895,CV,4,Account Executive,,Senior,Retail
R_007896,CV,4,Account Executive,,Senior,Retail
R_007897,CV,0,Backend Engineer,,Junior,EdTech
R_007898,CV,4,Sales Representative,,Senior,Gaming
R_007899,CV,5,Content Marketer,,Junior,FinTech
R_007900,CV,4,Account Executive,,Senior,Gaming
R_007901,CV,0,Full Stack Engineer,,Senior,Travel
R_007902,CV,7,Customer Success Associate,,Junior,SaaS
R_007903,CV,5,Content Marketer,,Senior,Gaming
R_007904,CV,1,FP&A Analyst,,Junior,Travel
R_007905,CV,6,Program Coordinator,,Mid,FinTech
R_007906,CV,3,BI Analyst,,Mid,FinTech
R_007907,CV,6,Program Coordinator,,Junior,EdTech
R_007908,CV,4,Account Executive,,Senior,Retail
R_007909,CV,3,Data Analyst,,Junior,EdTech
R_007910,CV,3,Business Analyst,,Junior,SaaS
R_007911,CV,1,Junior Accountant,,Mid,SaaS
R_007912,CV,1,Financial Analyst,,Junior,Gaming
R_007913,CV,3,Data Analyst,,Senior,E-commerce
R_007914,CV,4,Account Executive,,Senior,FinTech
R_007915,CV,6,Operations Manager,,Mid,Gaming
R_007916,CV,2,Associate Product Manager,,Senior,Gaming
R_007917,CV,0,Backend Engineer,,Senior,EdTech
R_007918,CV,4,Sales Representative,,Junior,E-commerce
R_007919,CV,1,Junior Accountant,,Mid,Travel
R_007920,CV,5,Performance Marketer,,Mid,Travel
R_007921,CV,2,Technical Product Manager,,Senior,Cybersecurity
R_007922,CV,6,Project Manager,,Junior,Cybersecurity
R_007923,CV,6,Program Coordinator,,Junior,Logistics
R_007924,CV,1,Financial Analyst,,Junior,Gaming
R_007925,CV,7,Technical Support Specialist,,Senior,SaaS
R_007926,CV,3,Data Analyst,,Junior,EdTech
R_007927,CV,1,Financial Analyst,,Mid,E-commerce
R_007928,CV,2,Product Manager,,Mid,Gaming
R_007929,CV,3,Business Analyst,,Senior,Gaming
R_007930,CV,4,Business Development Manager,,Mid,E-commerce
R_007931,CV,0,Software Engineer,,Mid,Cybersecurity
R_007932,CV,5,Performance Marketer,,Mid,FinTech
R_007933,CV,6,Project Manager,,Junior,Retail
R_007934,CV,4,Sales Representative,,Junior,SaaS
R_007935,CV,2,Technical Product Manager,,Junior,Cybersecurity
R_007936,CV,7,Customer Support Specialist,,Senior,Healthcare
R_007937,CV,4,Sales Representative,,Mid,EdTech
R_007938,CV,6,Program Coordinator,,Senior,EdTech
R_007939,CV,6,Program Coordinator,,Mid,FinTech
R_007940,CV,0,Full Stack Engineer,,Junior,Logistics
R_007941,CV,1,Junior Accountant,,Junior,Healthcare
R_007942,CV,3,BI Analyst,,Senior,E-commerce
R_007943,CV,3,Data Analyst,,Mid,Retail
R_007944,CV,4,Sales Representative,,Mid,FinTech
R_007945,CV,4,Business Development Manager,,Junior,EdTech
R_007946,CV,4,Sales Representative,,Mid,SaaS
R_007947,CV,3,Business Analyst,,Mid,E-commerce
R_007948,CV,4,Business Development Manager,,Senior,FinTech
R_007949,CV,3,Business Analyst,,Senior,EdTech
R_007950,CV,6,Program Coordinator,,Mid,Healthcare
R_007951,CV,4,Sales Representative,,Junior,FinTech
R_007952,CV,1,FP&A Analyst,,Mid,Retail
R_007953,CV,3,Business Analyst,,Mid,SaaS
R_007954,CV,5,Performance Marketer,,Senior,Travel
R_007955,CV,2,Product Manager,,Senior,SaaS
R_007956,CV,4,Business Development Manager,,Mid,EdTech
R_007957,CV,7,Customer Success Associate,,Junior,Logistics
R_007958,CV,4,Sales Representative,,Junior,Logistics
R_007959,CV,6,Program Coordinator,,Senior,Healthcare
R_007960,CV,3,Data Analyst,,Mid,Logistics
R_007961,CV,7,Customer Support Specialist,,Mid,Logistics
R_007962,CV,7,Customer Success Associate,,Senior,Healthcare
R_007963,CV,1,FP&A Analyst,,Senior,SaaS
R_007964,CV,1,FP&A Analyst,,Senior,E-commerce
R_007965,CV,3,Business Analyst,,Senior,Healthcare
R_007966,CV,3,Data Analyst,,Mid,SaaS
R_007967,CV,0,Full Stack Engineer,,Junior,Retail
R_007968,CV,5,Marketing Manager,,Senior,FinTech
R_007969,CV,3,Business Analyst,,Mid,Cybersecurity
R_007970,CV,1,FP&A Analyst,,Junior,EdTech
R_007971,CV,7,Customer Success Associate,,Junior,Travel
R_007972,CV,6,Operations Manager,,Junior,Travel
R_007973,CV,1,Financial Analyst,,Junior,EdTech
R_007974,CV,2,Technical Product Manager,,Junior,SaaS
R_007975,CV,1,Financial Analyst,,Mid,Logistics
R_007976,CV,5,Marketing Manager,,Mid,Retail
R_007977,CV,3,Business Analyst,,Junior,Gaming
R_007978,CV,4,Account Executive,,Mid,SaaS
R_007979,CV,4,Business Development Manager,,Senior,FinTech
R_007980,CV,2,Product Manager,,Mid,E-commerce
R_007981,CV,6,Operations Manager,,Junior,E-commerce
R_007982,CV,0,Backend Engineer,,Mid,FinTech
R_007983,CV,2,Product Manager,,Mid,Gaming
R_007984,CV,3,Business Analyst,,Mid,SaaS
R_007985,CV,3,Business Analyst,,Senior,Gaming
R_007986,CV,1,Financial Analyst,,Junior,SaaS
R_007987,CV,3,BI Analyst,,Junior,SaaS
R_007988,CV,1,Junior Accountant,,Junior,Travel
R_007989,CV,6,Operations Manager,,Junior,Logistics
R_007990,CV,5,Performance Marketer,,Senior,Cybersecurity
R_007991,CV,5,Content Marketer,,Senior,E-commerce
R_007992,CV,2,Associate Product Manager,,Junior,EdTech
R_007993,CV,4,Sales Representative,,Junior,Healthcare
R_007994,CV,0,Full Stack Engineer,,Junior,Healthcare
R_007995,CV,30,Associate Product Manager,,Mid,Healthcare
R_007996,CV,4,Sales Representative,,Junior,Logistics
R_007997,CV,1,Junior Accountant,,Senior,Logistics
R_007998,CV,6,Operations Manager,,Senior,Travel
R_007999,CV,4,Account Executive,,Junior,SaaS
R_008000,CV,3,Business Analyst,,Senior,Logistics
R_008001,CV,4,Business Development Manager,,Senior,Cybersecurity
R_008002,CV,7,Technical Support Specialist,,Junior,Logistics
R_008003,CV,5,Marketing Manager,,Mid,Gaming
R_008004,CV,7,Technical Support Specialist,,Mid,EdTech
R_008005,CV,0,Full Stack Engineer,,Junior,EdTech
R_008006,CV,1,Junior Accountant,,Senior,Cybersecurity
R_008007,CV,3,Business Analyst,,Senior,E-commerce
R_008008,CV,4,Sales Representative,,Mid,Gaming
R_008009,CV,3,BI Analyst,,Mid,Retail
R_008010,CV,7,Technical Support Specialist,,Junior,E-commerce
R_008011,CV,0,Full Stack Engineer,,Mid,SaaS
R_008012,CV,4,Sales Representative,,Mid,Travel
R_008013,CV,6,Program Coordinator,,Senior,FinTech
R_008014,CV,5,Performance Marketer,,Mid,Cybersecurity
R_008015,CV,0,Software Engineer,,Mid,Travel
R_008016,CV,6,Program Coordinator,,Mid,E-commerce
R_008017,CV,4,Sales Representative,,Senior,SaaS
R_008018,CV,4,Business Development Manager,,Senior,Healthcare
R_008019,CV,0,Backend Engineer,,Mid,Retail
R_008020,CV,2,Technical Product Manager,,Senior,FinTech
R_008021,CV,4,Sales Representative,,Junior,Gaming
R_008022,CV,3,BI Analyst,,Mid,Travel
R_008023,CV,4,Business Development Manager,,Senior,FinTech
R_008024,CV,3,BI Analyst,,Mid,Cybersecurity
R_008025,CV,7,Customer Support Specialist,,Mid,Logistics
R_008026,CV,7,Customer Success Associate,,Mid,Retail
R_008027,CV,7,Customer Support Specialist,,Junior,Travel
R_008028,CV,6,Program Coordinator,,Junior,FinTech
R_008029,CV,2,Associate Product Manager,,Mid,SaaS
R_008030,CV,7,Customer Success Associate,,Senior,Retail
R_008031,CV,1,Junior Accountant,,Junior,Cybersecurity
R_008032,CV,0,Software Engineer,,Senior,Travel
R_008033,CV,4,Account Executive,,Junior,Cybersecurity
R_008034,CV,4,Business Development Manager,,Mid,Logistics
R_008035,CV,1,Financial Analyst,,Junior,Retail
R_008036,CV,7,Customer Support Specialist,,Junior,EdTech
R_008037,CV,3,BI Analyst,,Junior,FinTech
R_008038,CV,2,Product Manager,,Mid,Retail
R_008039,CV,6,Operations Manager,,Mid,FinTech
R_008040,CV,2,Product Manager,,Mid,Retail
R_008041,CV,0,Full Stack Engineer,,Junior,Logistics
R_008042,CV,1,Financial Analyst,,Mid,Logistics
R_008043,CV,3,Data Analyst,,Mid,Travel
R_008044,CV,4,Business Development Manager,,Junior,EdTech
R_008045,CV,1,Financial Analyst,,Junior,E-commerce
R_008046,CV,6,Operations Manager,,Mid,Logistics
R_008047,CV,0,Backend Engineer,,Senior,Retail
R_008048,CV,7,Customer Support Specialist,,Senior,EdTech
R_008049,CV,1,Financial Analyst,,Senior,SaaS
R_008050,CV,4,Sales Representative,,Junior,E-commerce
R_008051,CV,2,Product Manager,,Junior,Travel
R_008052,CV,1,Junior Accountant,,Senior,FinTech
R_008053,CV,4,Sales Representative,,Mid,Gaming
R_008054,CV,1,Financial Analyst,,Junior,Travel
R_008055,CV,7,Customer Success Associate,,Junior,Healthcare
R_008056,CV,7,Technical Support Specialist,,Senior,Travel
R_008057,CV,3,Business Analyst,,Junior,SaaS
R_008058,CV,4,Business Development Manager,,Junior,Healthcare
R_008059,CV,2,Technical Product Manager,,Senior,EdTech
R_008060,CV,2,Technical Product Manager,,Senior,Logistics
R_008061,CV,2,Associate Product Manager,,Mid,Cybersecurity
R_008062,CV,0,Full Stack Engineer,,Junior,EdTech
R_008063,CV,3,Data Analyst,,Junior,FinTech
R_008064,CV,2,Associate Product Manager,,Senior,Retail
R_008065,CV,1,FP&A Analyst,,Senior,EdTech
R_008066,CV,7,Customer Support Specialist,,Junior,Travel
R_008067,CV,6,Operations Manager,,Senior,Gaming
R_008068,CV,5,Marketing Manager,,Junior,Travel
R_008069,CV,4,Account Executive,,Senior,SaaS
R_008070,CV,5,Performance Marketer,,Junior,EdTech
R_008071,CV,3,Business Analyst,,Senior,E-commerce
R_008072,CV,1,Financial Analyst,,Junior,EdTech
R_008073,CV,2,Technical Product Manager,,Junior,Gaming
R_008074,CV,7,Customer Support Specialist,,Mid,Gaming
R_008075,CV,1,Financial Analyst,,Junior,SaaS
R_008076,CV,7,Customer Success Associate,,Mid,Logistics
R_008077,CV,0,Backend Engineer,,Senior,Cybersecurity
R_008078,CV,7,Customer Support Specialist,,Senior,EdTech
R_008079,CV,3,Data Analyst,,Junior,Travel
R_008080,CV,1,Junior Accountant,,Mid,EdTech
R_008081,CV,6,Program Coordinator,,Senior,FinTech
R_008082,CV,6,Program Coordinator,,Junior,Logistics
R_008083,CV,3,BI Analyst,,Mid,EdTech
R_008084,CV,5,Performance Marketer,,Senior,Logistics
R_008085,CV,7,Customer Success Associate,,Junior,FinTech
R_008086,CV,2,Technical Product Manager,,Senior,FinTech
R_008087,CV,1,FP&A Analyst,,Mid,Travel
R_008088,CV,4,Business Development Manager,,Mid,EdTech
R_008089,CV,2,Product Manager,,Junior,Gaming
R_008090,CV,0,Software Engineer,,Mid,FinTech
R_008091,CV,6,Operations Manager,,Junior,Travel
R_008092,CV,0,Full Stack Engineer,,Senior,Travel
R_008093,CV,6,Project Manager,,Mid,Gaming
R_008094,CV,5,Marketing Manager,,Mid,Logistics
R_008095,CV,3,Business Analyst,,Mid,Retail
R_008096,CV,6,Project Manager,,Junior,EdTech
R_008097,CV,1,FP&A Analyst,,Mid,Logistics
R_008098,CV,2,Product Manager,,Junior,FinTech
R_008099,CV,5,Marketing Manager,,Senior,Cybersecurity
R_008100,CV,7,Technical Support Specialist,,Mid,Retail
R_008101,CV,7,Customer Success Associate,,Senior,EdTech
R_008102,CV,1,Junior Accountant,,Senior,E-commerce
R_008103,CV,0,Backend Engineer,,Mid,EdTech
R_008104,CV,1,Financial Analyst,,Mid,Gaming
R_008105,CV,3,Business Analyst,,Junior,EdTech
R_008106,CV,7,Technical Support Specialist,,Senior,Cybersecurity
R_008107,CV,0,Backend Engineer,,Junior,Retail
R_008108,CV,4,Business Development Manager,,Mid,SaaS
R_008109,CV,6,Project Manager,,Junior,Retail
R_008110,CV,7,Technical Support Specialist,,Junior,SaaS
R_008111,CV,2,Technical Product Manager,,Senior,Retail
R_008112,CV,1,Junior Accountant,,Junior,E-commerce
R_008113,CV,5,Marketing Manager,,Senior,Gaming
R_008114,CV,5,Marketing Manager,,Mid,Cybersecurity
R_008115,CV,4,Sales Representative,,Mid,Gaming
R_008116,CV,5,Content Marketer,,Junior,Retail
R_008117,CV,4,Account Executive,,Junior,Logistics
R_008118,CV,1,FP&A Analyst,,Junior,EdTech
R_008119,CV,0,Full Stack Engineer,,Senior,FinTech
R_008120,CV,0,Software Engineer,,Mid,EdTech
R_008121,CV,2,Associate Product Manager,,Senior,Logistics
R_008122,CV,0,Software Engineer,,Mid,Logistics
R_008123,CV,0,Backend Engineer,,Senior,SaaS
R_008124,CV,2,Technical Product Manager,,Mid,Retail
R_008125,CV,3,BI Analyst,,Mid,Logistics
R_008126,CV,3,Business Analyst,,Senior,FinTech
R_008127,CV,5,Content Marketer,,Junior,EdTech
R_008128,CV,5,Content Marketer,,Junior,Retail
R_008129,CV,3,Data Analyst,,Mid,Cybersecurity
R_008130,CV,1,FP&A Analyst,,Senior,E-commerce
R_008131,CV,1,FP&A Analyst,,Junior,FinTech
R_008132,CV,3,Business Analyst,,Senior,E-commerce
R_008133,CV,2,Product Manager,,Junior,Gaming
R_008134,CV,3,Data Analyst,,Senior,SaaS
R_008135,CV,1,Financial Analyst,,Junior,FinTech
R_008136,CV,5,Performance Marketer,,Mid,Healthcare
R_008137,CV,5,Content Marketer,,Senior,Gaming
R_008138,CV,6,Operations Manager,,Mid,FinTech
R_008139,CV,1,Financial Analyst,,Senior,Gaming
R_008140,CV,4,Sales Representative,,Senior,SaaS
R_008141,CV,2,Product Manager,,Junior,SaaS
R_008142,CV,7,Technical Support Specialist,,Mid,FinTech
R_008143,CV,0,Software Engineer,,Mid,SaaS
R_008144,CV,6,Program Coordinator,,Mid,Retail
R_008145,CV,5,Marketing Manager,,Junior,Cybersecurity
R_008146,CV,0,Software Engineer,,Mid,Retail
R_008147,CV,7,Customer Support Specialist,,Senior,Healthcare
R_008148,CV,4,Sales Representative,,Senior,Retail
R_008149,CV,0,Backend Engineer,,Junior,Cybersecurity
R_008150,CV,0,Software Engineer,,Junior,EdTech
R_008151,CV,1,FP&A Analyst,,Mid,EdTech
R_008152,CV,1,Financial Analyst,,Mid,EdTech
R_008153,CV,0,Software Engineer,,Senior,Travel
R_008154,CV,6,Project Manager,,Mid,Retail
R_008155,CV,5,Performance Marketer,,Senior,Retail
R_008156,CV,4,Business Development Manager,,Junior,Cybersecurity
R_008157,CV,6,Project Manager,,Junior,FinTech
R_008158,CV,6,Operations Manager,,Mid,Gaming
R_008159,CV,1,Financial Analyst,,Junior,E-commerce
R_008160,CV,5,Marketing Manager,,Mid,Gaming
R_008161,CV,2,Technical Product Manager,,Mid,Gaming
R_008162,CV,2,Associate Product Manager,,Junior,Gaming
R_008163,CV,1,Junior Accountant,,Senior,Cybersecurity
R_008164,CV,3,BI Analyst,,Junior,E-commerce
R_008165,CV,5,Performance Marketer,,Junior,Gaming
R_008166,CV,3,Business Analyst,,Junior,Gaming
R_008167,CV,5,Content Marketer,,Junior,Logistics
R_008168,CV,4,Business Development Manager,,Senior,SaaS
R_008169,CV,6,Project Manager,,Mid,Gaming
R_008170,CV,0,Backend Engineer,,Senior,Gaming
R_008171,CV,5,Content Marketer,,Mid,Gaming
R_008172,CV,2,Product Manager,,Senior,Cybersecurity
R_008173,CV,7,Technical Support Specialist,,Junior,Travel
R_008174,CV,1,FP&A Analyst,,Mid,Logistics
R_008175,CV,6,Project Manager,,Junior,Retail
R_008176,CV,4,Business Development Manager,,Senior,FinTech
R_008177,CV,4,Sales Representative,,Senior,E-commerce
R_008178,CV,3,Data Analyst,,Senior,FinTech
R_008179,CV,1,Financial Analyst,,Junior,Gaming
R_008180,CV,2,Product Manager,,Mid,Gaming
R_008181,CV,1,Financial Analyst,,Mid,Healthcare
R_008182,CV,6,Program Coordinator,,Senior,Healthcare
R_008183,CV,0,Full Stack Engineer,,Mid,Gaming
R_008184,CV,1,FP&A Analyst,,Junior,Retail
R_008185,CV,7,Customer Support Specialist,,Mid,Healthcare
R_008186,CV,5,Marketing Manager,,Senior,EdTech
R_008187,CV,3,Business Analyst,,Mid,Travel
R_008188,CV,3,Data Analyst,,Mid,Gaming
R_008189,CV,5,Content Marketer,,Junior,Retail
R_008190,CV,2,Product Manager,,Junior,E-commerce
R_008191,CV,2,Product Manager,,Junior,Travel
R_008192,CV,3,BI Analyst,,Mid,E-commerce
R_008193,CV,2,Product Manager,,Senior,Gaming
R_008194,CV,7,Customer Success Associate,,Junior,FinTech
R_008195,CV,1,FP&A Analyst,,Mid,Healthcare
R_008196,CV,4,Sales Representative,,Senior,FinTech
R_008197,CV,3,Data Analyst,,Mid,E-commerce
R_008198,CV,2,Associate Product Manager,,Senior,FinTech
R_008199,CV,5,Performance Marketer,,Mid,SaaS
R_008200,CV,7,Customer Success Associate,,Senior,Gaming
R_008201,CV,7,Customer Success Associate,,Senior,Cybersecurity
R_008202,CV,3,Data Analyst,,Junior,SaaS
R_008203,CV,1,FP&A Analyst,,Mid,Logistics
R_008204,CV,5,Content Marketer,,Senior,EdTech
R_008205,CV,6,Operations Manager,,Senior,Logistics
R_008206,CV,4,Business Development Manager,,Senior,Retail
R_008207,CV,7,Customer Support Specialist,,Junior,SaaS
R_008208,CV,0,Backend Engineer,,Junior,FinTech
R_008209,CV,4,Business Development Manager,,Senior,Retail
R_008210,CV,1,FP&A Analyst,,Mid,E-commerce
R_008211,CV,4,Account Executive,,Senior,EdTech
R_008212,CV,6,Operations Manager,,Senior,Travel
R_008213,CV,1,Financial Analyst,,Junior,Gaming
R_008214,CV,0,Software Engineer,,Senior,E-commerce
R_008215,CV,1,FP&A Analyst,,Senior,Healthcare
R_008216,CV,6,Operations Manager,,Junior,Retail
R_008217,CV,5,Performance Marketer,,Senior,Logistics
R_008218,CV,2,Associate Product Manager,,Junior,FinTech
R_008219,CV,0,Backend Engineer,,Junior,Gaming
R_008220,CV,0,Software Engineer,,Senior,Travel
R_008221,CV,3,Business Analyst,,Junior,Retail
R_008222,CV,2,Associate Product Manager,,Junior,Logistics
R_008223,CV,6,Operations Manager,,Senior,Healthcare
R_008224,CV,7,Customer Support Specialist,,Senior,Travel
R_008225,CV,3,BI Analyst,,Mid,Travel
R_008226,CV,7,Customer Success Associate,,Mid,Retail
R_008227,CV,1,Financial Analyst,,Senior,SaaS
R_008228,CV,4,Sales Representative,,Mid,Gaming
R_008229,CV,3,BI Analyst,,Mid,Healthcare
R_008230,CV,1,FP&A Analyst,,Mid,E-commerce
R_008231,CV,0,Full Stack Engineer,,Senior,Logistics
R_008232,CV,3,BI Analyst,,Mid,E-commerce
R_008233,CV,3,Business Analyst,,Junior,E-commerce
R_008234,CV,5,Marketing Manager,,Senior,EdTech
R_008235,CV,7,Customer Support Specialist,,Mid,E-commerce
R_008236,CV,0,Full Stack Engineer,,Mid,Gaming
R_008237,CV,2,Product Manager,,Senior,SaaS
R_008238,CV,7,Customer Success Associate,,Mid,Logistics
R_008239,CV,6,Operations Manager,,Junior,Travel
R_008240,CV,3,Business Analyst,,Senior,E-commerce
R_008241,CV,7,Technical Support Specialist,,Junior,Cybersecurity
R_008242,CV,2,Technical Product Manager,,Mid,Retail
R_008243,CV,2,Associate Product Manager,,Mid,Gaming
R_008244,CV,3,Business Analyst,,Mid,Logistics
R_008245,CV,2,Technical Product Manager,,Junior,Travel
R_008246,CV,7,Customer Success Associate,,Mid,Retail
R_008247,CV,3,BI Analyst,,Junior,SaaS
R_008248,CV,0,Software Engineer,,Senior,Healthcare
R_008249,CV,3,BI Analyst,,Mid,Logistics
R_008250,CV,0,Backend Engineer,,Junior,Travel
R_008251,CV,7,Customer Success Associate,,Junior,Healthcare
R_008252,CV,6,Operations Manager,,Mid,E-commerce
R_008253,CV,5,Marketing Manager,,Senior,Retail
R_008254,CV,5,Content Marketer,,Senior,Logistics
R_008255,CV,7,Technical Support Specialist,,Mid,Gaming
R_008256,CV,1,Junior Accountant,,Junior,SaaS
R_008257,CV,2,Associate Product Manager,,Junior,Retail
R_008258,CV,0,Backend Engineer,,Senior,SaaS
R_008259,CV,4,Account Executive,,Senior,Retail
R_008260,CV,4,Sales Representative,,Mid,Cybersecurity
R_008261,CV,2,Product Manager,,Junior,Healthcare
R_008262,CV,4,Sales Representative,,Senior,Logistics
R_008263,CV,5,Marketing Manager,,Junior,FinTech
R_008264,CV,6,Project Manager,,Junior,Logistics
R_008265,CV,7,Customer Support Specialist,,Mid,Logistics
R_008266,CV,4,Account Executive,,Mid,Retail
R_008267,CV,4,Sales Representative,,Junior,Healthcare
